timestamp,Voltage (mV),Current (uA),Power (uW),EC (uS/cm),VWC (%),Temperature (C)
 08 Jul 2023 20:00:00 GMT,2.9074388833333336,1.3252852733333333,0.0038531859351983782,414.4444444444444444,-1.2128245087616032,19.966666666666665
 08 Jul 2023 21:00:00 GMT,2.915696711864408,1.328908162542373,0.0038746931598945687,414.5862068965517241,-1.212456431812901,20
 08 Jul 2023 22:00:00 GMT,2.9233829341379316,1.3333088808620688,0.0038977724282467166,414.1016949152542373,-1.2116273266340851,20.059322033898304
 08 Jul 2023 23:00:00 GMT,2.926016251186441,1.3345649262711863,0.0039049586625329253,415.9491525423728814,-1.210858869120872,20.144067796610198
 09 Jul 2023 00:00:00 GMT,2.9126271844067815,1.3268048386440674,0.0038644878414371645,416.5593220338983051,-1.2099562288697063,20.233898305084736
 09 Jul 2023 01:00:00 GMT,2.8765314872413787,1.3086072070689654,0.0037642498355648776,416.8965517241379310,-1.2091837334027815,20.33103448275862
 09 Jul 2023 02:00:00 GMT,2.8085526057627113,1.27489746338983,0.003580616592883778,419.3559322033898305,-1.2085563375080552,20.4
 09 Jul 2023 03:00:00 GMT,2.72731087983051,1.2340786444067797,0.0033657161134570974,419.7966101694915254,-1.2081619704022766,20.494915254237288
 09 Jul 2023 04:00:00 GMT,2.6894290408474575,1.2139916369491526,0.0032649443637569947,420.9491525423728814,-1.2077745093302754,20.364406779660992
 09 Jul 2023 05:00:00 GMT,2.626644196724138,1.1827382153448274,0.0031066324695793544,421.0517241379310345,-1.2077753045040998,20.267241379310352
 09 Jul 2023 06:00:00 GMT,2.5984554857627122,1.1686286098305085,0.003036629422033337,421.7118644067796610,-1.2073540322022045,20.198305084745783
 09 Jul 2023 07:00:00 GMT,2.4224202116949147,1.0797238179661017,0.002615544799689486,422.9152542372881356,-1.2073739973448985,20.103389830508473
 09 Jul 2023 08:00:00 GMT,2.5380212664406776,1.1376325508474576,0.002887335607446003,423.1724137931034483,-1.2075566641798654,20.02758620689655
 09 Jul 2023 09:00:00 GMT,2.5834358229310337,1.1602011681034483,0.0029973052594848785,424.8644067796610169,-1.2074152557208657,19.95084745762712
 09 Jul 2023 10:00:00 GMT,2.6075539372881353,1.172794419491525,0.0030581247061746792,425.2033898305084746,-1.2073784081023426,19.849152542372853
 09 Jul 2023 11:00:00 GMT,2.621877642033898,1.1794687771186438,0.0030924228162044357,425.5084745762711864,-1.2074295042271663,19.755932203389847
 09 Jul 2023 12:00:00 GMT,2.619820134482759,1.1784922767241377,0.0030874377948943233,423.9827586206896552,-1.207389705015442,19.634482758620692
 09 Jul 2023 13:00:00 GMT,2.5916604686440676,1.165053742033898,0.0030194237270750966,424.3220338983050847,-1.2074070347987396,19.53898305084746
 09 Jul 2023 14:00:00 GMT,2.551805389661016,1.1441657366101692,0.002919688293347297,424.0677966101694915,-1.2077134364715736,19.432203389830505
 09 Jul 2023 15:00:00 GMT,2.5146412767796607,1.1250744276271185,0.002829158595160403,424.5932203389830508,-1.207729587230229,19.399999999999995
 09 Jul 2023 16:00:00 GMT,2.48489854724138,1.1105624051724134,0.0027596349072338227,424.8620689655172414,-1.207160751339465,19.39999999999999
 09 Jul 2023 17:00:00 GMT,2.4686258181355933,1.1023980310169492,0.002721408241230284,425.7457627118644068,-1.206821409173148,19.399999999999995
 09 Jul 2023 18:00:00 GMT,2.4712797830508486,1.1037857927118644,0.0027277635143475847,426.7457627118644068,-1.2061577157383168,19.435593220338973
 09 Jul 2023 19:00:00 GMT,2.476377476724138,1.106896058793103,0.0027410924690699574,427.9137931034482759,-1.2055909665097482,19.505172413793098
 09 Jul 2023 20:00:00 GMT,2.4883377422033894,1.1129332954237285,0.002769353923557659,428.6610169491525424,-1.2045323009965216,19.603389830508483
 09 Jul 2023 21:00:00 GMT,2.5001068825423727,1.119792701016949,0.0027996014388331878,429.4745762711864407,-1.2036282957522546,19.70000000000002
 09 Jul 2023 22:00:00 GMT,2.5215789067796606,1.130283037627119,0.002850097866371384,429.7627118644067797,-1.2029738747510434,19.794915254237267
 09 Jul 2023 23:00:00 GMT,2.5446373233898303,1.1414132425423724,0.00290448273838473,429.2542372881355932,-1.202217191683644,19.9
 10 Jul 2023 00:00:00 GMT,2.573747513793103,1.1565107905172414,0.0029765667717686463,431.4655172413793103,-1.201101466014826,20.024137931034478
 10 Jul 2023 01:00:00 GMT,2.606982281864407,1.1730608596610173,0.003058148876684901,431.3389830508474576,-1.2003449646863773,20.14067796610172
 10 Jul 2023 02:00:00 GMT,2.6398340161016955,1.1898718133898305,0.003141064087787084,432.9152542372881356,-1.1990194274805022,20.227118644067794
 10 Jul 2023 03:00:00 GMT,2.6703871579661023,1.2058496859322034,0.0032200855157508137,433.1355932203389831,-1.1982531991929446,20.32372881355932
 10 Jul 2023 04:00:00 GMT,2.705001858275862,1.223321673275862,0.003309087399480344,434.5344827586206897,-1.1974879884074745,20.4
 10 Jul 2023 05:00:00 GMT,2.7181156876271184,1.2292927096610167,0.0033413597988152578,435.2203389830508475,-1.1965240397323964,20.38983050847456
 10 Jul 2023 06:00:00 GMT,2.7364820827118654,1.2385666349152538,0.0033893154046903203,435.5762711864406780,-1.1961984596162833,20.29999999999998
 10 Jul 2023 07:00:00 GMT,2.866529155593221,1.304994887627119,0.003740805893283235,436.4745762711864407,-1.195575339863128,20.29999999999998
 10 Jul 2023 08:00:00 GMT,3.471883555862068,1.610578260862069,0.0055917401793159445,436.7931034482758621,-1.194965732125278,20.29999999999998
